0.000625	0.014126
0.001250	0.017636
0.002500	0.013089
0.005000	0.040388
0.006000	0.050149
0.007000	0.055510
0.008000	0.057991
0.009000	0.058952
0.010000	0.059195
0.011000	0.059106
0.012000	0.058852
0.020000	0.056431
0.040000	0.061134
0.080000	0.076132
