0.000625	0.075011
0.001250	0.072853
0.002500	0.072801
0.005000	0.072818
0.006000	0.072836
0.007000	0.072848
0.008000	0.072829
0.009000	0.072746
0.010000	0.072569
0.011000	0.072282
0.012000	0.071887
0.020000	0.068658
0.040000	0.077889
0.080000	0.099207
