0.000625	0.032607
0.001250	0.028040
0.002500	0.017440
0.005000	0.018802
0.006000	0.028954
0.007000	0.039123
0.008000	0.047511
0.009000	0.053636
0.010000	0.057650
0.011000	0.059936
0.012000	0.060927
0.020000	0.056894
0.040000	0.061134
0.080000	0.076132
